fa,prism_url,dc_identifier,prism_publicationname,prism_coverdate,prism_doi,citedby_count,subtype,subtypedescription,publication_year,publication_month
true,https://api.elsevier.com/content/abstract/scopus_id/85178071855,SCOPUS_ID:85178071855,Clinical Rehabilitation,2024-04-01 00:00:00,10.1177/02692155231216621,4,ar,Article,2024,4
true,https://api.elsevier.com/content/abstract/scopus_id/85178055329,SCOPUS_ID:85178055329,IEEE Transactions on Cognitive and Developmental Systems,2024-01-01 00:00:00,10.1109/TCDS.2023.3334010,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85178022355,SCOPUS_ID:85178022355,IEEE Transactions on Smart Grid,2024-03-01 00:00:00,10.1109/TSG.2023.3334078,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85177767342,SCOPUS_ID:85177767342,Advanced Synthesis and Catalysis,2024-01-09 00:00:00,10.1002/adsc.202301015,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85177737558,SCOPUS_ID:85177737558,Transportation Research Part B: Methodological,2024-01-01 00:00:00,10.1016/j.trb.2023.102855,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85177598211,SCOPUS_ID:85177598211,Geo-Spatial Information Science,2024-01-01 00:00:00,10.1080/10095020.2023.2275625,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85177596552,SCOPUS_ID:85177596552,Future Generation Computer Systems,2024-03-01 00:00:00,10.1016/j.future.2023.11.012,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85177546319,SCOPUS_ID:85177546319,Solar RRL,2024-01-01 00:00:00,10.1002/solr.202300805,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85177164691,SCOPUS_ID:85177164691,Knowledge-Based Systems,2024-01-11 00:00:00,10.1016/j.knosys.2023.111184,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85177059212,SCOPUS_ID:85177059212,IEEE Transactions on Intelligent Transportation Systems,2024-05-01 00:00:00,10.1109/TITS.2023.3324926,4,ar,Article,2024,5
true,https://api.elsevier.com/content/abstract/scopus_id/85176784052,SCOPUS_ID:85176784052,Food and Bioprocess Technology,2024-08-01 00:00:00,10.1007/s11947-023-03262-3,4,ar,Article,2024,8
true,https://api.elsevier.com/content/abstract/scopus_id/85176555897,SCOPUS_ID:85176555897,International Journal of Production Research,2024-01-01 00:00:00,10.1080/00207543.2023.2274335,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85176247637,SCOPUS_ID:85176247637,Children and Youth Services Review,2024-01-01 00:00:00,10.1016/j.childyouth.2023.107300,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85176097018,SCOPUS_ID:85176097018,JVC/Journal of Vibration and Control,2024-10-01 00:00:00,10.1177/10775463231211403,4,ar,Article,2024,10
true,https://api.elsevier.com/content/abstract/scopus_id/85175380200,SCOPUS_ID:85175380200,Journal of Advanced Nursing,2024-04-01 00:00:00,10.1111/jan.15914,4,ar,Article,2024,4
true,https://api.elsevier.com/content/abstract/scopus_id/85175256563,SCOPUS_ID:85175256563,Information Sciences,2024-01-01 00:00:00,10.1016/j.ins.2023.119789,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85175039792,SCOPUS_ID:85175039792,International Journal of Hydrogen Energy,2024-01-02 00:00:00,10.1016/j.ijhydene.2023.10.151,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85174975362,SCOPUS_ID:85174975362,Acta Geotechnica,2024-02-01 00:00:00,10.1007/s11440-023-02063-4,4,ar,Article,2024,2
true,https://api.elsevier.com/content/abstract/scopus_id/85174819086,SCOPUS_ID:85174819086,IEEE Transactions on Fuzzy Systems,2024-03-01 00:00:00,10.1109/TFUZZ.2023.3325458,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85174691707,SCOPUS_ID:85174691707,Expert Systems with Applications,2024-03-15 00:00:00,10.1016/j.eswa.2023.122128,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85174527226,SCOPUS_ID:85174527226,Complex and Intelligent Systems,2024-04-01 00:00:00,10.1007/s40747-023-01251-9,4,ar,Article,2024,4
true,https://api.elsevier.com/content/abstract/scopus_id/85174408869,SCOPUS_ID:85174408869,Rock Mechanics and Rock Engineering,2024-02-01 00:00:00,10.1007/s00603-023-03589-5,4,ar,Article,2024,2
true,https://api.elsevier.com/content/abstract/scopus_id/85174195811,SCOPUS_ID:85174195811,International Journal of Production Economics,2024-01-01 00:00:00,10.1016/j.ijpe.2023.109067,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85174170933,SCOPUS_ID:85174170933,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2024-01-01 00:00:00,10.1002/widm.1517,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85173856378,SCOPUS_ID:85173856378,CSEE Journal of Power and Energy Systems,2024-07-01 00:00:00,10.17775/CSEEJPES.2021.06340,4,ar,Article,2024,7
true,https://api.elsevier.com/content/abstract/scopus_id/85173457532,SCOPUS_ID:85173457532,International Journal of Production Research,2024-01-01 00:00:00,10.1080/00207543.2023.2262053,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85173285002,SCOPUS_ID:85173285002,Journal of Vascular Surgery: Venous and Lymphatic Disorders,2024-03-01 00:00:00,10.1016/j.jvsv.2023.08.017,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85173217724,SCOPUS_ID:85173217724,Microbiological Research,2024-01-01 00:00:00,10.1016/j.micres.2023.127515,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85173098663,SCOPUS_ID:85173098663,IEEE Transactions on Industrial Electronics,2024-07-01 00:00:00,10.1109/TIE.2023.3314872,4,ar,Article,2024,7
true,https://api.elsevier.com/content/abstract/scopus_id/85172687333,SCOPUS_ID:85172687333,Journal of Industrial and Engineering Chemistry,2024-01-25 00:00:00,10.1016/j.jiec.2023.09.010,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85172158375,SCOPUS_ID:85172158375,Journal of Hospitality and Tourism Research,2024-05-01 00:00:00,10.1177/10963480231199991,4,ar,Article,2024,5
true,https://api.elsevier.com/content/abstract/scopus_id/85171864649,SCOPUS_ID:85171864649,Separation and Purification Technology,2024-01-01 00:00:00,10.1016/j.seppur.2023.125113,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85171783928,SCOPUS_ID:85171783928,Language and Intercultural Communication,2024-01-01 00:00:00,10.1080/14708477.2023.2250748,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85171774972,SCOPUS_ID:85171774972,International Nursing Review,2024-06-01 00:00:00,10.1111/inr.12884,4,re,Review,2024,6
true,https://api.elsevier.com/content/abstract/scopus_id/85171619512,SCOPUS_ID:85171619512,Signal Processing,2024-01-01 00:00:00,10.1016/j.sigpro.2023.109237,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85171594861,SCOPUS_ID:85171594861,IEEE Transactions on Computational Social Systems,2024-01-01 00:00:00,10.1109/TCSS.2023.3308608,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85171580150,SCOPUS_ID:85171580150,IEEE Transactions on Industrial Electronics,2024-07-01 00:00:00,10.1109/TIE.2023.3308135,4,ar,Article,2024,7
true,https://api.elsevier.com/content/abstract/scopus_id/85170682957,SCOPUS_ID:85170682957,Ain Shams Engineering Journal,2024-03-01 00:00:00,10.1016/j.asej.2023.102467,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85170556414,SCOPUS_ID:85170556414,International Journal of Contemporary Hospitality Management,2024-01-30 00:00:00,10.1108/IJCHM-10-2022-1259,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85170421429,SCOPUS_ID:85170421429,Reliability Engineering and System Safety,2024-01-01 00:00:00,10.1016/j.ress.2023.109610,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85169917117,SCOPUS_ID:85169917117,International Journal of Production Research,2024-01-01 00:00:00,10.1080/00207543.2023.2252937,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85169830148,SCOPUS_ID:85169830148,Soft Computing,2024-03-01 00:00:00,10.1007/s00500-023-09173-x,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85168834936,SCOPUS_ID:85168834936,CSEE Journal of Power and Energy Systems,2024-03-01 00:00:00,10.17775/CSEEJPES.2021.09490,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85168696762,SCOPUS_ID:85168696762,Information Technology and People,2024-09-03 00:00:00,10.1108/ITP-11-2022-0832,4,ar,Article,2024,9
true,https://api.elsevier.com/content/abstract/scopus_id/85168682470,SCOPUS_ID:85168682470,IEEE Transactions on Consumer Electronics,2024-02-01 00:00:00,10.1109/TCE.2023.3308346,4,ar,Article,2024,2
true,https://api.elsevier.com/content/abstract/scopus_id/85168668290,SCOPUS_ID:85168668290,IEEE Transactions on Industrial Informatics,2024-03-01 00:00:00,10.1109/TII.2023.3303964,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85168370586,SCOPUS_ID:85168370586,The Lancet Regional Health - Western Pacific,2024-01-01 00:00:00,10.1016/j.lanwpc.2023.100871,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85168273069,SCOPUS_ID:85168273069,IEEE Transactions on Power Systems,2024-03-01 00:00:00,10.1109/TPWRS.2023.3304791,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85166948618,SCOPUS_ID:85166948618,Ultrasonics,2024-01-01 00:00:00,10.1016/j.ultras.2023.107126,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85166769564,SCOPUS_ID:85166769564,IEEE Internet of Things Journal,2024-02-01 00:00:00,10.1109/JIOT.2023.3300538,4,ar,Article,2024,2
true,https://api.elsevier.com/content/abstract/scopus_id/85166583777,SCOPUS_ID:85166583777,Advances in Space Research,2024-09-15 00:00:00,10.1016/j.asr.2023.07.042,4,ar,Article,2024,9
true,https://api.elsevier.com/content/abstract/scopus_id/85165878991,SCOPUS_ID:85165878991,IEEE Transactions on Knowledge and Data Engineering,2024-03-01 00:00:00,10.1109/TKDE.2023.3298002,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85165788625,SCOPUS_ID:85165788625,Journal of Autism and Developmental Disorders,2024-08-01 00:00:00,10.1007/s10803-023-06018-2,4,ar,Article,2024,8
true,https://api.elsevier.com/content/abstract/scopus_id/85165676803,SCOPUS_ID:85165676803,Journal of Business Ethics,2024-06-01 00:00:00,10.1007/s10551-023-05492-z,4,ar,Article,2024,6
true,https://api.elsevier.com/content/abstract/scopus_id/85165401250,SCOPUS_ID:85165401250,IEEE Internet of Things Journal,2024-01-15 00:00:00,10.1109/JIOT.2023.3297621,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85165133358,SCOPUS_ID:85165133358,Annals of Operations Research,2024-04-01 00:00:00,10.1007/s10479-023-05502-3,4,ar,Article,2024,4
true,https://api.elsevier.com/content/abstract/scopus_id/85164841231,SCOPUS_ID:85164841231,IEEE Internet of Things Journal,2024-01-15 00:00:00,10.1109/JIOT.2023.3294279,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85163065321,SCOPUS_ID:85163065321,Journal of Personality,2024-06-01 00:00:00,10.1111/jopy.12859,4,ar,Article,2024,6
true,https://api.elsevier.com/content/abstract/scopus_id/85162707613,SCOPUS_ID:85162707613,IEEE Transactions on Visualization and Computer Graphics,2024-01-01 00:00:00,10.1109/TVCG.2023.3284500,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85162641997,SCOPUS_ID:85162641997,Qualitative Research,2024-08-01 00:00:00,10.1177/14687941231179153,4,ar,Article,2024,8
true,https://api.elsevier.com/content/abstract/scopus_id/85161599598,SCOPUS_ID:85161599598,IEEE Transactions on Multimedia,2024-01-01 00:00:00,10.1109/TMM.2023.3283879,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85161532049,SCOPUS_ID:85161532049,IEEE Transactions on Industry Applications,2024-01-01 00:00:00,10.1109/TIA.2023.3282933,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85161471302,SCOPUS_ID:85161471302,IISE Transactions,2024-01-01 00:00:00,10.1080/24725854.2023.2204329,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85161017937,SCOPUS_ID:85161017937,IEEE Transactions on Neural Networks and Learning Systems,2024-03-01 00:00:00,10.1109/TNNLS.2023.3274667,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85160531531,SCOPUS_ID:85160531531,Maritime Policy and Management,2024-01-01 00:00:00,10.1080/03088839.2023.2217168,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85160443651,SCOPUS_ID:85160443651,Journal of Computers in Education,2024-09-01 00:00:00,10.1007/s40692-023-00278-8,4,ar,Article,2024,9
true,https://api.elsevier.com/content/abstract/scopus_id/85159828278,SCOPUS_ID:85159828278,IEEE Transactions on Mobile Computing,2024-04-01 00:00:00,10.1109/TMC.2023.3271715,4,ar,Article,2024,4
true,https://api.elsevier.com/content/abstract/scopus_id/85159144790,SCOPUS_ID:85159144790,Journal of the Textile Institute,2024-01-01 00:00:00,10.1080/00405000.2023.2212194,4,re,Review,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85158914526,SCOPUS_ID:85158914526,Energy and Environment,2024-12-01 00:00:00,10.1177/0958305X231164678,4,ar,Article,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85153611965,SCOPUS_ID:85153611965,Acta Radiologica,2024-01-01 00:00:00,10.1177/02841851231169173,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85152959189,SCOPUS_ID:85152959189,Family Process,2024-03-01 00:00:00,10.1111/famp.12886,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85152906386,SCOPUS_ID:85152906386,Journal of Dynamics and Differential Equations,2024-12-01 00:00:00,10.1007/s10884-023-10264-4,4,ar,Article,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85152395489,SCOPUS_ID:85152395489,Journal of Travel Research,2024-03-01 00:00:00,10.1177/00472875231164980,4,ar,Article,2024,3
true,https://api.elsevier.com/content/abstract/scopus_id/85151082508,SCOPUS_ID:85151082508,Journal of China Tourism Research,2024-01-01 00:00:00,10.1080/19388160.2023.2192536,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85148735538,SCOPUS_ID:85148735538,Energy and Built Environment,2024-06-01 00:00:00,10.1016/j.enbenv.2023.02.001,4,ar,Article,2024,6
true,https://api.elsevier.com/content/abstract/scopus_id/85148472443,SCOPUS_ID:85148472443,European Journal of Health Economics,2024-02-01 00:00:00,10.1007/s10198-023-01574-x,4,ar,Article,2024,2
true,https://api.elsevier.com/content/abstract/scopus_id/85144262754,SCOPUS_ID:85144262754,International Journal of Logistics Research and Applications,2024-01-01 00:00:00,10.1080/13675567.2022.2159350,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85142525811,SCOPUS_ID:85142525811,Knowledge Management Research and Practice,2024-01-01 00:00:00,10.1080/14778238.2022.2147459,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85140725924,SCOPUS_ID:85140725924,IEEE Transactions on Neural Networks and Learning Systems,2024-05-01 00:00:00,10.1109/TNNLS.2022.3212924,4,ar,Article,2024,5
true,https://api.elsevier.com/content/abstract/scopus_id/85139831382,SCOPUS_ID:85139831382,IEEE Transactions on Neural Networks and Learning Systems,2024-04-01 00:00:00,10.1109/TNNLS.2022.3209085,4,ar,Article,2024,4
true,https://api.elsevier.com/content/abstract/scopus_id/85139160615,SCOPUS_ID:85139160615,Housing Studies,2024-01-01 00:00:00,10.1080/02673037.2022.2101628,4,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85135280656,SCOPUS_ID:85135280656,Child and Adolescent Social Work Journal,2024-06-01 00:00:00,10.1007/s10560-022-00874-0,4,ar,Article,2024,6
true,https://api.elsevier.com/content/abstract/scopus_id/85132428652,SCOPUS_ID:85132428652,Journal of Hospitality and Tourism Research,2024-02-01 00:00:00,10.1177/10963480221103224,4,ar,Article,2024,2
true,https://api.elsevier.com/content/abstract/scopus_id/105001549710,SCOPUS_ID:105001549710,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",2024-01-01 00:00:00,10.1109/ICASSP48485.2024.10446789,4,cp,Conference Paper,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85219126028,SCOPUS_ID:85219126028,IEEE/ASME Transactions on Mechatronics,2024-01-01 00:00:00,10.1109/TMECH.2024.3449393,3,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85218854950,SCOPUS_ID:85218854950,Innovation Materials,2024-12-11 00:00:00,10.59717/j.xinn-mater.2024.100099,3,re,Review,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85215574723,SCOPUS_ID:85215574723,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2024-01-01 00:00:00,10.1109/CVPR52733.2024.00311,3,cp,Conference Paper,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85213715057,SCOPUS_ID:85213715057,Nature Communications,2024-12-01 00:00:00,10.1038/s41467-024-55125-w,3,ar,Article,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85213483574,SCOPUS_ID:85213483574,Climate,2024-12-01 00:00:00,10.3390/cli12120214,3,ar,Article,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85212872577,SCOPUS_ID:85212872577,Journal of Modern Power Systems and Clean Energy,2024-01-01 00:00:00,10.35833/MPCE.2024.000177,3,ar,Article,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85212406229,SCOPUS_ID:85212406229,Journal of Materials Chemistry A,2024-12-03 00:00:00,10.1039/d4ta07246d,3,ar,Article,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85212403388,SCOPUS_ID:85212403388,Nature,2024-12-19 00:00:00,10.1038/s41586-024-08218-x,3,ar,Article,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85211958123,SCOPUS_ID:85211958123,iMeta,2024-12-01 00:00:00,10.1002/imt2.251,3,ed,Editorial,2024,12
true,https://api.elsevier.com/content/abstract/scopus_id/85211712088,SCOPUS_ID:85211712088,"Optical Fiber Communication Conference in Proceedings Optical Fiber Communication Conference, OFC 2024",2024-01-01 00:00:00,10.1364/ofc.2024.tu2j.3,3,cp,Conference Paper,2024,1
true,https://api.elsevier.com/content/abstract/scopus_id/85211701077,SCOPUS_ID:85211701077,"Optical Fiber Communication Conference in Proceedings Optical Fiber Communication Conference, OFC 2024",2024-01-01 00:00:00,10.1364/ofc.2024.m1k.4,3,cp,Conference Paper,2024,1
